date,store_id,item_id,category,sales_units,on_promotion,base_price,unit_cost,shelf_life_days,holding_cost_per_day,spoilage_cost_per_unit,stockout_cost_per_unit
2024-01-04,STORE_07,ITEM_MEAT_02,Meat,11,0,127.9,63.73,5,1.37,67.55,114.18
2024-01-04,STORE_07,ITEM_PRODUCE_01,Produce,31,0,32.6,16.51,4,0.59,22.08,65.45
2024-01-04,STORE_07,ITEM_PRODUCE_02,Produce,32,1,22.55,13.64,4,0.51,19.97,59.74
2024-01-04,STORE_08,ITEM_BAKERY_01,Bakery,10,0,50.19,33.59,3,0.92,38.62,68.74
2024-01-04,STORE_08,ITEM_BAKERY_02,Bakery,25,1,25.22,15.39,3,0.31,19.72,61.29
2024-01-04,STORE_08,ITEM_DAIRY_01,Dairy,43,0,61.0,35.7,7,1.64,41.19,77.69
2024-01-04,STORE_08,ITEM_DAIRY_02,Dairy,34,0,38.61,20.61,7,0.5,28.47,68.37
2024-01-04,STORE_08,ITEM_MEAT_01,Meat,23,0,198.73,125.93,5,4.87,128.78,115.91
2024-01-04,STORE_08,ITEM_MEAT_02,Meat,17,0,122.37,64.93,5,1.37,67.61,109.88
2024-01-04,STORE_08,ITEM_PRODUCE_01,Produce,18,0,31.9,16.41,4,0.6,22.43,66.35
2024-01-04,STORE_08,ITEM_PRODUCE_02,Produce,25,1,23.03,13.75,4,0.51,19.69,57.84
2024-01-05,STORE_01,ITEM_BAKERY_01,Bakery,15,0,49.27,33.07,3,0.93,40.55,66.14
2024-01-05,STORE_01,ITEM_BAKERY_02,Bakery,35,1,25.68,15.33,3,0.32,19.88,60.63
2024-01-05,STORE_01,ITEM_DAIRY_01,Dairy,41,0,63.14,36.39,7,1.6,42.07,74.65
2024-01-05,STORE_01,ITEM_DAIRY_02,Dairy,24,0,38.02,20.61,7,0.51,28.68,70.97
2024-01-05,STORE_01,ITEM_MEAT_01,Meat,23,0,201.01,124.65,5,4.71,123.7,117.01
2024-01-05,STORE_01,ITEM_MEAT_02,Meat,13,0,131.29,64.93,5,1.39,68.56,110.9
2024-01-05,STORE_01,ITEM_PRODUCE_01,Produce,21,0,34.33,16.33,4,0.59,22.04,66.16
2024-01-05,STORE_01,ITEM_PRODUCE_02,Produce,25,0,22.83,14.0,4,0.51,19.1,57.93
2024-01-05,STORE_02,ITEM_BAKERY_01,Bakery,25,0,49.84,33.43,3,0.93,39.79,66.27
2024-01-05,STORE_02,ITEM_BAKERY_02,Bakery,30,1,24.96,15.48,3,0.32,20.22,60.62
2024-01-05,STORE_02,ITEM_DAIRY_01,Dairy,38,0,62.03,36.05,7,1.56,39.75,77.28
2024-01-05,STORE_02,ITEM_DAIRY_02,Dairy,37,0,40.14,20.97,7,0.5,28.43,67.31
2024-01-05,STORE_02,ITEM_MEAT_01,Meat,28,0,198.02,122.62,5,4.77,128.59,114.76
2024-01-05,STORE_02,ITEM_MEAT_02,Meat,14,0,125.66,65.37,5,1.38,66.94,109.75
2024-01-05,STORE_02,ITEM_PRODUCE_01,Produce,26,0,32.74,16.19,4,0.58,22.39,65.9
2024-01-05,STORE_02,ITEM_PRODUCE_02,Produce,10,0,23.02,13.96,4,0.52,20.76,58.82
2024-01-05,STORE_03,ITEM_BAKERY_01,Bakery,19,0,49.87,33.27,3,0.92,40.22,66.78
2024-01-05,STORE_03,ITEM_BAKERY_02,Bakery,32,1,25.91,15.26,3,0.31,19.62,59.28
2024-01-05,STORE_03,ITEM_DAIRY_01,Dairy,68,0,64.98,36.59,7,1.67,40.91,76.05
2024-01-05,STORE_03,ITEM_DAIRY_02,Dairy,23,0,40.18,20.03,7,0.5,28.35,69.16
2024-01-05,STORE_03,ITEM_MEAT_01,Meat,25,0,197.35,122.8,5,4.71,128.36,116.54
2024-01-05,STORE_03,ITEM_MEAT_02,Meat,12,0,132.19,65.49,5,1.35,69.22,110.34
2024-01-05,STORE_03,ITEM_PRODUCE_01,Produce,20,0,32.52,16.22,4,0.6,21.65,65.32
2024-01-05,STORE_03,ITEM_PRODUCE_02,Produce,16,0,23.5,13.83,4,0.52,19.67,57.87
2024-01-05,STORE_04,ITEM_BAKERY_01,Bakery,21,0,48.91,33.45,3,0.91,40.33,66.73
2024-01-05,STORE_04,ITEM_BAKERY_02,Bakery,34,1,25.18,15.2,3,0.32,19.85,60.77
2024-01-05,STORE_04,ITEM_DAIRY_01,Dairy,43,0,58.96,35.88,7,1.59,44.04,74.68
2024-01-05,STORE_04,ITEM_DAIRY_02,Dairy,48,0,38.18,20.46,7,0.5,27.83,67.6
2024-01-05,STORE_04,ITEM_MEAT_01,Meat,23,0,192.46,123.95,5,4.84,124.0,117.53
2024-01-05,STORE_04,ITEM_MEAT_02,Meat,18,0,122.19,64.05,5,1.4,66.57,110.05
2024-01-05,STORE_04,ITEM_PRODUCE_01,Produce,11,0,34.17,16.17,4,0.62,23.11,64.69
2024-01-05,STORE_04,ITEM_PRODUCE_02,Produce,23,0,22.68,13.98,4,0.51,18.95,58.72
2024-01-05,STORE_05,ITEM_BAKERY_01,Bakery,12,0,50.28,33.46,3,0.91,38.36,65.27
2024-01-05,STORE_05,ITEM_BAKERY_02,Bakery,21,1,23.74,15.21,3,0.33,20.21,61.64
2024-01-05,STORE_05,ITEM_DAIRY_01,Dairy,33,0,61.22,36.12,7,1.68,42.33,76.2
2024-01-05,STORE_05,ITEM_DAIRY_02,Dairy,43,0,40.08,20.31,7,0.52,29.34,69.96
2024-01-05,STORE_05,ITEM_MEAT_01,Meat,29,0,189.74,123.0,5,4.8,125.68,114.68
2024-01-05,STORE_05,ITEM_MEAT_02,Meat,23,0,124.15,63.93,5,1.43,67.99,108.99
2024-01-05,STORE_05,ITEM_PRODUCE_01,Produce,21,0,32.56,16.22,4,0.6,22.77,66.84
2024-01-05,STORE_05,ITEM_PRODUCE_02,Produce,20,0,22.36,13.9,4,0.51,19.75,60.83
2024-01-05,STORE_06,ITEM_BAKERY_01,Bakery,14,0,48.59,33.26,3,0.92,41.32,66.98
2024-01-05,STORE_06,ITEM_BAKERY_02,Bakery,33,1,24.76,15.08,3,0.33,19.89,58.67
2024-01-05,STORE_06,ITEM_DAIRY_01,Dairy,40,0,60.14,36.72,7,1.63,41.49,73.7
2024-01-05,STORE_06,ITEM_DAIRY_02,Dairy,20,0,40.44,20.39,7,0.51,28.26,68.99
2024-01-05,STORE_06,ITEM_MEAT_01,Meat,30,0,192.01,125.48,5,4.87,121.27,115.7
2024-01-05,STORE_06,ITEM_MEAT_02,Meat,23,0,123.9,63.68,5,1.35,69.61,110.33
2024-01-05,STORE_06,ITEM_PRODUCE_01,Produce,21,0,32.43,16.7,4,0.6,21.86,67.45
2024-01-05,STORE_06,ITEM_PRODUCE_02,Produce,11,0,23.01,14.05,4,0.51,19.13,59.61
2024-01-05,STORE_07,ITEM_BAKERY_01,Bakery,17,0,49.88,33.93,3,0.9,39.91,66.9
2024-01-05,STORE_07,ITEM_BAKERY_02,Bakery,21,1,25.1,15.3,3,0.31,20.22,58.51
2024-01-05,STORE_07,ITEM_DAIRY_01,Dairy,26,0,61.26,36.68,7,1.68,41.5,77.17
2024-01-05,STORE_07,ITEM_DAIRY_02,Dairy,41,0,36.86,20.6,7,0.5,27.91,67.87
2024-01-05,STORE_07,ITEM_MEAT_01,Meat,8,0,192.36,124.73,5,4.84,129.97,114.62
2024-01-05,STORE_07,ITEM_MEAT_02,Meat,17,0,128.11,64.73,5,1.38,65.84,112.11
2024-01-05,STORE_07,ITEM_PRODUCE_01,Produce,25,0,32.52,16.36,4,0.6,21.52,67.19
2024-01-05,STORE_07,ITEM_PRODUCE_02,Produce,23,0,23.26,13.87,4,0.52,18.63,59.71
2024-01-05,STORE_08,ITEM_BAKERY_01,Bakery,21,0,49.99,33.64,3,0.89,38.28,64.47
2024-01-05,STORE_08,ITEM_BAKERY_02,Bakery,24,1,25.31,15.52,3,0.33,19.82,60.1
2024-01-05,STORE_08,ITEM_DAIRY_01,Dairy,32,0,60.69,36.97,7,1.7,42.88,74.56
2024-01-05,STORE_08,ITEM_DAIRY_02,Dairy,25,0,39.1,20.45,7,0.5,29.06,67.54
2024-01-05,STORE_08,ITEM_MEAT_01,Meat,25,0,197.66,126.24,5,4.9,131.9,119.61
2024-01-05,STORE_08,ITEM_MEAT_02,Meat,10,0,123.9,64.0,5,1.4,68.16,108.59
2024-01-05,STORE_08,ITEM_PRODUCE_01,Produce,29,0,32.19,16.29,4,0.61,23.29,65.0
2024-01-05,STORE_08,ITEM_PRODUCE_02,Produce,16,0,23.07,14.04,4,0.5,19.43,59.25
2024-01-06,STORE_01,ITEM_BAKERY_01,Bakery,33,0,49.26,33.13,3,0.94,39.96,66.18
2024-01-06,STORE_01,ITEM_BAKERY_02,Bakery,64,1,25.49,15.3,3,0.31,20.23,58.88
2024-01-06,STORE_01,ITEM_DAIRY_01,Dairy,73,0,63.57,35.55,7,1.64,42.48,76.24
2024-01-06,STORE_01,ITEM_DAIRY_02,Dairy,47,0,38.45,20.44,7,0.51,28.55,66.53
2024-01-06,STORE_01,ITEM_MEAT_01,Meat,24,0,199.7,124.86,5,4.61,125.79,116.4
2024-01-06,STORE_01,ITEM_MEAT_02,Meat,20,0,130.77,64.98,5,1.38,68.92,113.76
2024-01-06,STORE_01,ITEM_PRODUCE_01,Produce,26,0,35.0,16.43,4,0.59,22.66,68.79
2024-01-06,STORE_01,ITEM_PRODUCE_02,Produce,35,0,23.05,14.25,4,0.49,19.55,60.04
2024-01-06,STORE_02,ITEM_BAKERY_01,Bakery,36,0,49.88,33.61,3,0.87,40.15,64.3
2024-01-06,STORE_02,ITEM_BAKERY_02,Bakery,31,1,24.48,15.37,3,0.33,20.61,58.14
2024-01-06,STORE_02,ITEM_DAIRY_01,Dairy,74,0,61.39,36.16,7,1.62,43.74,78.74
2024-01-06,STORE_02,ITEM_DAIRY_02,Dairy,53,0,40.93,20.89,7,0.51,28.71,70.73
2024-01-06,STORE_02,ITEM_MEAT_01,Meat,22,0,191.2,124.9,5,4.74,127.55,114.65
2024-01-06,STORE_02,ITEM_MEAT_02,Meat,21,0,127.1,63.92,5,1.39,68.34,116.52
2024-01-06,STORE_02,ITEM_PRODUCE_01,Produce,49,0,32.71,16.36,4,0.6,22.25,66.35
2024-01-06,STORE_02,ITEM_PRODUCE_02,Produce,43,0,22.21,13.83,4,0.51,19.43,58.3
2024-01-06,STORE_03,ITEM_BAKERY_01,Bakery,22,0,49.42,33.37,3,0.91,39.48,64.67
2024-01-06,STORE_03,ITEM_BAKERY_02,Bakery,50,1,26.09,15.21,3,0.32,20.29,60.87
2024-01-06,STORE_03,ITEM_DAIRY_01,Dairy,70,0,65.72,35.89,7,1.65,41.96,72.83
2024-01-06,STORE_03,ITEM_DAIRY_02,Dairy,54,0,40.28,20.45,7,0.5,28.3,67.26
2024-01-06,STORE_03,ITEM_MEAT_01,Meat,37,0,198.41,125.15,5,4.89,125.71,115.31
2024-01-06,STORE_03,ITEM_MEAT_02,Meat,28,0,130.33,63.11,5,1.39,65.62,111.1
2024-01-06,STORE_03,ITEM_PRODUCE_01,Produce,52,0,32.71,16.71,4,0.6,22.78,63.47
2024-01-06,STORE_03,ITEM_PRODUCE_02,Produce,17,0,23.97,13.92,4,0.52,20.29,59.32
2024-01-06,STORE_04,ITEM_BAKERY_01,Bakery,30,0,47.3,33.64,3,0.9,37.93,67.02
2024-01-06,STORE_04,ITEM_BAKERY_02,Bakery,33,1,24.79,15.3,3,0.33,19.92,60.4
2024-01-06,STORE_04,ITEM_DAIRY_01,Dairy,98,0,60.25,35.71,7,1.6,42.81,75.2
2024-01-06,STORE_04,ITEM_DAIRY_02,Dairy,63,0,39.41,20.32,7,0.5,27.96,70.07
2024-01-06,STORE_04,ITEM_MEAT_01,Meat,45,0,193.66,124.58,5,4.85,128.22,112.46
2024-01-06,STORE_04,ITEM_MEAT_02,Meat,38,0,125.24,64.0,5,1.43,67.98,112.25
2024-01-06,STORE_04,ITEM_PRODUCE_01,Produce,51,0,34.01,16.32,4,0.6,23.16,65.42
2024-01-06,STORE_04,ITEM_PRODUCE_02,Produce,23,0,22.29,13.97,4,0.51,19.28,57.71
2024-01-06,STORE_05,ITEM_BAKERY_01,Bakery,23,0,50.0,33.64,3,0.9,40.82,67.46
2024-01-06,STORE_05,ITEM_BAKERY_02,Bakery,47,1,23.94,15.31,3,0.32,20.57,58.38
2024-01-06,STORE_05,ITEM_DAIRY_01,Dairy,105,0,61.02,36.43,7,1.64,42.76,78.88
2024-01-06,STORE_05,ITEM_DAIRY_02,Dairy,59,0,40.54,20.49,7,0.52,27.81,67.26
2024-01-06,STORE_05,ITEM_MEAT_01,Meat,51,0,188.83,125.51,5,4.85,124.81,115.56
2024-01-06,STORE_05,ITEM_MEAT_02,Meat,26,0,124.3,63.56,5,1.36,65.82,111.51
2024-01-06,STORE_05,ITEM_PRODUCE_01,Produce,64,0,32.54,16.22,4,0.59,21.65,66.82
2024-01-06,STORE_05,ITEM_PRODUCE_02,Produce,32,0,22.27,13.79,4,0.52,19.77,57.81
2024-01-06,STORE_06,ITEM_BAKERY_01,Bakery,38,0,49.05,33.48,3,0.94,40.47,67.46
2024-01-06,STORE_06,ITEM_BAKERY_02,Bakery,65,1,24.71,15.37,3,0.32,20.3,60.81
2024-01-06,STORE_06,ITEM_DAIRY_01,Dairy,65,0,60.46,35.79,7,1.61,43.28,77.78
2024-01-06,STORE_06,ITEM_DAIRY_02,Dairy,40,0,40.29,21.05,7,0.51,27.48,70.44
2024-01-06,STORE_06,ITEM_MEAT_01,Meat,42,0,191.58,125.31,5,4.9,123.18,117.94
2024-01-06,STORE_06,ITEM_MEAT_02,Meat,39,0,121.81,64.45,5,1.34,68.25,112.61
2024-01-06,STORE_06,ITEM_PRODUCE_01,Produce,43,0,32.7,16.06,4,0.59,22.44,65.78
2024-01-06,STORE_06,ITEM_PRODUCE_02,Produce,33,0,23.04,13.94,4,0.49,20.29,57.18
2024-01-06,STORE_07,ITEM_BAKERY_01,Bakery,31,0,49.12,33.5,3,0.88,39.58,65.19
2024-01-06,STORE_07,ITEM_BAKERY_02,Bakery,48,1,25.52,15.16,3,0.31,20.29,59.22
2024-01-06,STORE_07,ITEM_DAIRY_01,Dairy,81,0,61.06,36.01,7,1.68,42.2,75.07
2024-01-06,STORE_07,ITEM_DAIRY_02,Dairy,75,0,37.1,20.39,7,0.51,28.96,68.02
2024-01-06,STORE_07,ITEM_MEAT_01,Meat,34,0,190.15,124.35,5,4.86,131.34,107.07
2024-01-06,STORE_07,ITEM_MEAT_02,Meat,32,0,126.63,63.96,5,1.37,67.73,107.8
2024-01-06,STORE_07,ITEM_PRODUCE_01,Produce,63,0,31.97,16.51,4,0.59,22.47,67.15
2024-01-06,STORE_07,ITEM_PRODUCE_02,Produce,35,0,22.83,13.89,4,0.51,18.73,59.83
2024-01-06,STORE_08,ITEM_BAKERY_01,Bakery,28,0,48.42,33.53,3,0.9,40.28,65.61
2024-01-06,STORE_08,ITEM_BAKERY_02,Bakery,50,1,25.99,15.63,3,0.31,20.1,59.22
2024-01-06,STORE_08,ITEM_DAIRY_01,Dairy,86,0,59.88,36.86,7,1.65,42.7,74.07
2024-01-06,STORE_08,ITEM_DAIRY_02,Dairy,84,0,39.25,20.46,7,0.51,28.48,67.94
2024-01-06,STORE_08,ITEM_MEAT_01,Meat,54,0,195.8,123.29,5,4.83,128.17,112.81
2024-01-06,STORE_08,ITEM_MEAT_02,Meat,30,0,121.89,64.26,5,1.44,67.88,106.36
2024-01-06,STORE_08,ITEM_PRODUCE_01,Produce,46,0,31.71,16.27,4,0.62,22.59,65.95
2024-01-06,STORE_08,ITEM_PRODUCE_02,Produce,31,0,23.12,13.86,4,0.51,19.38,58.74
2024-01-07,STORE_01,ITEM_BAKERY_01,Bakery,35,0,49.63,33.57,3,0.92,39.97,67.45
2024-01-07,STORE_01,ITEM_BAKERY_02,Bakery,34,0,25.84,15.26,3,0.31,19.36,57.87
2024-01-07,STORE_01,ITEM_DAIRY_01,Dairy,83,0,62.16,35.75,7,1.62,42.76,75.57
2024-01-07,STORE_01,ITEM_DAIRY_02,Dairy,64,0,37.29,20.69,7,0.5,27.89,68.73
2024-01-07,STORE_01,ITEM_MEAT_01,Meat,33,0,200.77,125.16,5,4.81,122.35,117.66
2024-01-07,STORE_01,ITEM_MEAT_02,Meat,19,0,130.39,63.87,5,1.33,68.54,105.7
2024-01-07,STORE_01,ITEM_PRODUCE_01,Produce,46,0,34.86,16.43,4,0.59,22.14,65.28
2024-01-07,STORE_01,ITEM_PRODUCE_02,Produce,29,0,22.88,13.67,4,0.5,19.07,59.34
2024-01-07,STORE_02,ITEM_BAKERY_01,Bakery,35,0,50.76,33.61,3,0.92,38.44,65.68
2024-01-07,STORE_02,ITEM_BAKERY_02,Bakery,34,0,24.85,15.19,3,0.32,19.85,60.97
2024-01-07,STORE_02,ITEM_DAIRY_01,Dairy,60,0,61.69,36.06,7,1.67,41.84,75.58
2024-01-07,STORE_02,ITEM_DAIRY_02,Dairy,64,0,39.82,20.63,7,0.52,28.02,65.9
2024-01-07,STORE_02,ITEM_MEAT_01,Meat,32,0,192.97,124.26,5,4.77,131.6,119.36
2024-01-07,STORE_02,ITEM_MEAT_02,Meat,25,0,125.3,64.19,5,1.36,68.94,108.36
2024-01-07,STORE_02,ITEM_PRODUCE_01,Produce,48,0,32.37,16.4,4,0.58,22.12,66.43
2024-01-07,STORE_02,ITEM_PRODUCE_02,Produce,30,0,22.55,13.93,4,0.5,19.5,60.16
2024-01-07,STORE_03,ITEM_BAKERY_01,Bakery,36,0,49.66,33.3,3,0.93,41.45,65.02
2024-01-07,STORE_03,ITEM_BAKERY_02,Bakery,26,0,25.93,15.35,3,0.32,19.97,59.97
2024-01-07,STORE_03,ITEM_DAIRY_01,Dairy,90,0,65.05,36.26,7,1.62,41.13,73.28
2024-01-07,STORE_03,ITEM_DAIRY_02,Dairy,76,0,40.13,20.72,7,0.5,27.78,67.08
2024-01-07,STORE_03,ITEM_MEAT_01,Meat,38,0,196.23,127.16,5,4.57,124.84,114.86
2024-01-07,STORE_03,ITEM_MEAT_02,Meat,38,0,133.07,64.36,5,1.38,66.92,112.43
2024-01-07,STORE_03,ITEM_PRODUCE_01,Produce,62,0,32.7,16.07,4,0.58,22.52,65.29
2024-01-07,STORE_03,ITEM_PRODUCE_02,Produce,23,0,23.52,13.8,4,0.51,19.0,59.57
2024-01-07,STORE_04,ITEM_BAKERY_01,Bakery,32,0,48.51,33.49,3,0.93,39.87,66.71
2024-01-07,STORE_04,ITEM_BAKERY_02,Bakery,33,0,25.1,15.28,3,0.32,19.38,60.83
2024-01-07,STORE_04,ITEM_DAIRY_01,Dairy,93,0,58.56,35.56,7,1.63,41.42,75.77
2024-01-07,STORE_04,ITEM_DAIRY_02,Dairy,65,0,39.05,20.84,7,0.51,28.4,69.18
2024-01-07,STORE_04,ITEM_MEAT_01,Meat,40,0,193.44,125.05,5,4.75,127.65,118.6
2024-01-07,STORE_04,ITEM_MEAT_02,Meat,41,0,122.96,63.49,5,1.36,68.83,108.25
2024-01-07,STORE_04,ITEM_PRODUCE_01,Produce,52,0,33.82,16.57,4,0.61,21.99,65.18
2024-01-07,STORE_04,ITEM_PRODUCE_02,Produce,29,0,22.68,13.81,4,0.5,19.69,59.22
2024-01-07,STORE_05,ITEM_BAKERY_01,Bakery,32,0,50.39,33.58,3,0.91,40.17,66.59
2024-01-07,STORE_05,ITEM_BAKERY_02,Bakery,28,0,24.02,15.24,3,0.33,19.74,60.14
2024-01-07,STORE_05,ITEM_DAIRY_01,Dairy,111,0,61.62,36.38,7,1.65,42.13,74.27
2024-01-07,STORE_05,ITEM_DAIRY_02,Dairy,51,0,39.74,20.3,7,0.48,28.02,67.28
2024-01-07,STORE_05,ITEM_MEAT_01,Meat,60,0,189.93,125.44,5,4.99,129.4,114.54
2024-01-07,STORE_05,ITEM_MEAT_02,Meat,34,0,124.22,65.26,5,1.38,68.83,109.84
2024-01-07,STORE_05,ITEM_PRODUCE_01,Produce,40,0,32.96,16.25,4,0.59,22.15,67.14
2024-01-07,STORE_05,ITEM_PRODUCE_02,Produce,52,0,22.48,13.64,4,0.5,20.34,58.87
2024-01-07,STORE_06,ITEM_BAKERY_01,Bakery,26,0,47.91,33.21,3,0.93,40.2,67.05
2024-01-07,STORE_06,ITEM_BAKERY_02,Bakery,43,0,25.57,15.56,3,0.32,19.39,59.97
2024-01-07,STORE_06,ITEM_DAIRY_01,Dairy,80,0,60.39,35.66,7,1.69,42.4,76.22
2024-01-07,STORE_06,ITEM_DAIRY_02,Dairy,57,0,39.77,20.63,7,0.5,27.64,68.24
2024-01-07,STORE_06,ITEM_MEAT_01,Meat,46,0,191.01,124.3,5,4.75,129.68,115.17
2024-01-07,STORE_06,ITEM_MEAT_02,Meat,27,0,123.2,63.83,5,1.41,69.0,110.78
2024-01-07,STORE_06,ITEM_PRODUCE_01,Produce,53,0,32.74,16.39,4,0.61,22.95,66.68
2024-01-07,STORE_06,ITEM_PRODUCE_02,Produce,34,0,23.7,14.01,4,0.5,19.72,59.33
2024-01-07,STORE_07,ITEM_BAKERY_01,Bakery,31,0,50.25,32.88,3,0.93,38.23,65.0
2024-01-07,STORE_07,ITEM_BAKERY_02,Bakery,41,0,26.1,15.21,3,0.31,19.42,59.47
2024-01-07,STORE_07,ITEM_DAIRY_01,Dairy,68,0,62.34,36.01,7,1.62,41.42,73.65
2024-01-07,STORE_07,ITEM_DAIRY_02,Dairy,54,0,36.77,20.72,7,0.52,27.94,68.12
2024-01-07,STORE_07,ITEM_MEAT_01,Meat,35,0,189.99,126.51,5,4.72,123.12,117.92
2024-01-07,STORE_07,ITEM_MEAT_02,Meat,33,0,124.26,64.53,5,1.38,67.92,110.55
2024-01-07,STORE_07,ITEM_PRODUCE_01,Produce,53,0,32.58,16.28,4,0.6,23.11,65.06
2024-01-07,STORE_07,ITEM_PRODUCE_02,Produce,22,0,23.12,13.9,4,0.51,19.58,59.44
2024-01-07,STORE_08,ITEM_BAKERY_01,Bakery,34,0,50.49,33.41,3,0.91,39.4,64.2
2024-01-07,STORE_08,ITEM_BAKERY_02,Bakery,38,0,25.16,15.15,3,0.32,19.98,57.85
2024-01-07,STORE_08,ITEM_DAIRY_01,Dairy,80,0,60.89,36.2,7,1.67,42.66,75.09
2024-01-07,STORE_08,ITEM_DAIRY_02,Dairy,52,0,38.34,20.64,7,0.49,28.11,68.3
2024-01-07,STORE_08,ITEM_MEAT_01,Meat,38,0,196.7,126.15,5,4.87,125.66,116.08
2024-01-07,STORE_08,ITEM_MEAT_02,Meat,26,0,123.48,65.28,5,1.4,68.85,107.8
2024-01-07,STORE_08,ITEM_PRODUCE_01,Produce,44,0,31.85,16.52,4,0.6,23.2,67.24
2024-01-07,STORE_08,ITEM_PRODUCE_02,Produce,42,0,22.72,14.01,4,0.52,19.78,59.69
2024-01-08,STORE_01,ITEM_BAKERY_01,Bakery,13,0,50.33,33.68,3,0.91,39.99,64.25
2024-01-08,STORE_01,ITEM_BAKERY_02,Bakery,10,0,25.79,15.16,3,0.32,20.08,57.72
2024-01-08,STORE_01,ITEM_DAIRY_01,Dairy,49,0,62.76,36.33,7,1.63,42.03,74.78
2024-01-08,STORE_01,ITEM_DAIRY_02,Dairy,32,1,37.66,20.23,7,0.52,30.04,68.52
2024-01-08,STORE_01,ITEM_MEAT_01,Meat,24,0,201.29,124.83,5,4.69,123.12,109.16
2024-01-08,STORE_01,ITEM_MEAT_02,Meat,18,0,131.55,63.81,5,1.39,66.61,111.26
2024-01-08,STORE_01,ITEM_PRODUCE_01,Produce,19,0,35.12,16.52,4,0.62,21.91,66.24
2024-01-08,STORE_01,ITEM_PRODUCE_02,Produce,23,0,22.87,14.07,4,0.52,18.89,59.57
2024-01-08,STORE_02,ITEM_BAKERY_01,Bakery,17,0,51.28,33.43,3,0.92,38.97,64.69
2024-01-08,STORE_02,ITEM_BAKERY_02,Bakery,10,0,25.03,15.18,3,0.33,19.62,60.25
2024-01-08,STORE_02,ITEM_DAIRY_01,Dairy,40,0,61.52,36.11,7,1.61,42.98,74.04
2024-01-08,STORE_02,ITEM_DAIRY_02,Dairy,41,1,40.84,20.59,7,0.53,28.87,71.26
2024-01-08,STORE_02,ITEM_MEAT_01,Meat,18,0,199.13,125.2,5,4.93,127.19,117.27
2024-01-08,STORE_02,ITEM_MEAT_02,Meat,17,0,124.73,65.57,5,1.4,70.29,112.09
2024-01-08,STORE_02,ITEM_PRODUCE_01,Produce,41,0,32.52,16.25,4,0.6,22.81,66.64
2024-01-08,STORE_02,ITEM_PRODUCE_02,Produce,12,0,22.54,13.6,4,0.5,19.06,61.61
2024-01-08,STORE_03,ITEM_BAKERY_01,Bakery,18,0,49.84,33.59,3,0.9,39.56,68.78
2024-01-08,STORE_03,ITEM_BAKERY_02,Bakery,16,0,26.18,15.11,3,0.32,19.85,58.53
2024-01-08,STORE_03,ITEM_DAIRY_01,Dairy,30,0,64.61,36.28,7,1.69,43.2,73.35
2024-01-08,STORE_03,ITEM_DAIRY_02,Dairy,41,1,39.71,21.04,7,0.51,28.15,68.26
2024-01-08,STORE_03,ITEM_MEAT_01,Meat,34,0,196.72,123.42,5,4.72,124.95,120.05
2024-01-08,STORE_03,ITEM_MEAT_02,Meat,12,0,131.27,64.22,5,1.38,67.44,109.31
2024-01-08,STORE_03,ITEM_PRODUCE_01,Produce,22,0,32.9,16.2,4,0.6,22.91,64.98
2024-01-08,STORE_03,ITEM_PRODUCE_02,Produce,12,0,23.75,14.24,4,0.51,19.91,58.79
2024-01-08,STORE_04,ITEM_BAKERY_01,Bakery,19,0,47.95,33.43,3,0.89,40.74,65.42
2024-01-08,STORE_04,ITEM_BAKERY_02,Bakery,19,0,25.21,14.91,3,0.34,19.76,60.14
2024-01-08,STORE_04,ITEM_DAIRY_01,Dairy,48,0,59.63,36.04,7,1.63,43.39,74.88
2024-01-08,STORE_04,ITEM_DAIRY_02,Dairy,60,1,39.33,20.55,7,0.53,28.64,69.19
2024-01-08,STORE_04,ITEM_MEAT_01,Meat,22,0,193.45,124.37,5,4.62,125.97,115.62
2024-01-08,STORE_04,ITEM_MEAT_02,Meat,28,0,122.76,63.6,5,1.36,67.0,107.67
2024-01-08,STORE_04,ITEM_PRODUCE_01,Produce,22,0,33.59,15.95,4,0.6,22.89,66.64
2024-01-08,STORE_04,ITEM_PRODUCE_02,Produce,6,0,22.47,13.87,4,0.52,18.68,57.24
2024-01-08,STORE_05,ITEM_BAKERY_01,Bakery,9,0,49.82,33.72,3,0.9,39.71,66.1
2024-01-08,STORE_05,ITEM_BAKERY_02,Bakery,13,0,24.14,14.92,3,0.31,19.34,58.77
2024-01-08,STORE_05,ITEM_DAIRY_01,Dairy,35,0,61.21,36.62,7,1.68,42.36,79.22
2024-01-08,STORE_05,ITEM_DAIRY_02,Dairy,49,1,39.96,20.39,7,0.51,28.33,68.02
2024-01-08,STORE_05,ITEM_MEAT_01,Meat,24,0,189.87,125.56,5,4.79,125.12,115.63
2024-01-08,STORE_05,ITEM_MEAT_02,Meat,13,0,124.07,65.15,5,1.45,67.16,108.91
2024-01-08,STORE_05,ITEM_PRODUCE_01,Produce,28,0,32.55,16.38,4,0.6,21.37,66.37
2024-01-08,STORE_05,ITEM_PRODUCE_02,Produce,22,0,22.56,13.85,4,0.51,19.46,59.23
2024-01-08,STORE_06,ITEM_BAKERY_01,Bakery,15,0,48.0,32.94,3,0.87,39.98,65.65
2024-01-08,STORE_06,ITEM_BAKERY_02,Bakery,23,0,24.74,15.27,3,0.31,19.72,58.85
2024-01-08,STORE_06,ITEM_DAIRY_01,Dairy,36,0,61.29,35.68,7,1.65,43.73,73.63
